timestamp,iter,pick,target,duration_ms,reasoning,x,y,hp,hunger,thirst,energy,sickness,bladder,temperature,current_action,inventory,daily_goal_step
2026-04-26T21:38:22,2,wander_se,,3315,Prioritize gathering berries to avoid starvation before exploring.,11,20,70,68.6,3.8,24.7,0,17.4,16,walk_to,wood|wood|wood|wood|wood,0/3
2026-04-26T21:38:26,2,wander_s,,2908,Prioritize gathering berries to meet life goal before exploring.,13,22,70,68.1,2.8,19.4,0,18.3,16,walk_to,wood|wood|wood|wood|wood,0/3
2026-04-26T21:38:35,2,sleep,,2625,"Hunger is moderate, but health is hurt; prioritize rest to recover.",13,29,70,67.8,2.5,18.7,0,18.3,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:38:38,2,wander_e,,2877,Prioritize gathering berries to avoid starvation before exploring.,13,29,70,67.8,2.5,18.7,0,18.3,16,walk_to,wood|wood|wood|wood|wood,0/3
2026-04-26T21:38:49,2,wander_w,,3070,Prioritize gathering berries to meet life goal before exploring unexplored_area.,16,29,70,67.6,2.4,18.4,0,18.3,16,walk_to,wood|wood|wood|wood|wood,0/3
2026-04-26T21:38:55,2,wander_n,,3550,Prioritize gathering berries to meet life goal and prevent starvation,12,29,70,67.4,2.3,18.0,0,18.3,16,walk_to,wood|wood|wood|wood|wood,0/3
2026-04-26T21:39:00,2,wander_se,,3545,Hunger and health are critical; need berries to survive and explore.,12,27,70,67.3,2.2,17.8,0,18.3,16,walk_to,wood|wood|wood|wood|wood,0/3
2026-04-26T21:39:04,2,wander_e,,2900,Prioritize gathering berries to meet life goal before exploring.,14,29,70,67.2,2.1,17.5,0,18.3,16,walk_to,wood|wood|wood|wood|wood,0/3
2026-04-26T21:39:08,2,drink_river,,2833,Hunger and thirst are critical; need to eat and drink before exploring.,16,29,70,67.1,2.0,17.3,0,18.3,16,walk_to,wood|wood|wood|wood|wood,0/3
2026-04-26T21:39:32,2,sleep,,2693,Energy is critically low; prioritize resting to restore health and energy.,26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:39:34,2,sleep,,2523,Prioritize energy recovery before exploring to avoid collapse during exploration.,26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:39:37,2,sleep,,2553,"Energy is low, need to rest to survive and gather berries.",26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:39:40,2,sleep,,2533,Energy is critically low; prioritize sleeping to restore health and energy.,26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:39:43,2,sleep,,2551,"Energy is low, must rest to survive and complete berry gathering.",26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:39:49,2,sleep,,2515,"Energy is low, must rest to survive and gather berries.",26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:39:52,2,sleep,,2545,"Energy is low, need to rest to survive and gather berries.",26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:39:55,2,sleep,,2565,"Energy is low, need to rest to survive and gather berries.",26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:39:58,2,sleep,,2495,"Energy is low, must rest to survive and gather berries.",26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:01,2,sleep,,2501,"Energy is low, must rest to survive before gathering berries.",26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:04,2,sleep,,2573,Energy is critically low; sleep regenerates energy to survive.,26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:07,2,sleep,,2545,"Energy is low, need to rest to survive and gather berries.",26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:10,2,sleep,,2680,Energy is critically low; sleep regenerates energy to prepare for berry gathering.,26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:13,2,sleep,,2595,Prioritize energy recovery and berry gathering to avoid death from low energy.,26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:16,2,sleep,,2420,Energy is critically low; prioritize rest to survive.,26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:22,2,sleep,,2398,Energy is critically low; prioritize resting to survive.,26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:25,2,sleep,,2640,"Energy is low, need to rest to survive and gather berries.",26,9,70,65.4,25.0,9.9,0,19.2,16,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:28,2,sleep,,2441,Energy is critically low; prioritize resting to survive.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:31,2,sleep,,2431,Energy is critically low; must rest to survive.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:34,2,sleep,,2536,Energy is critically low; prioritize regaining energy before gathering berries.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:37,2,sleep,,2538,Energy is critically low; prioritize sleeping to restore health and energy.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:40,2,sleep,,2480,Energy is critically low; prioritize resting to avoid collapse.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:43,2,sleep,,2457,Energy is critically low; must rest to avoid collapse.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:46,2,sleep,,2460,Energy is critically low; prioritize rest to avoid collapse.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:49,2,sleep,,2542,Energy is critically low; must rest to survive before gathering berries.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:54,2,sleep,,2416,Energy is critically low; must rest to survive.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:40:58,2,sleep,,2460,Energy is critically low; prioritize resting to avoid collapse.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:01,2,sleep,,2538,Energy is critical; must rest to avoid collapse while gathering berries.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:04,2,sleep,,2474,"Energy is critically low, must prioritize rest to survive.",26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:07,2,sleep,,2463,Energy is critically low; must prioritize rest to survive.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:10,2,sleep,,2522,Energy is critically low; prioritize sleeping to restore health and energy.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:12,2,sleep,,2413,Energy is critically low; prioritize rest to avoid collapse.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:15,2,sleep,,2421,Energy is critically low; need to rest to survive.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:18,2,sleep,,2367,Energy is critically low; prioritize rest to survive.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:22,2,sleep,,2512,Energy is critically low; prioritize sleeping to restore health and energy.,26,9,70,65.3,23.6,7.8,0,22.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:27,2,sleep,,2483,"Energy is critically low, must prioritize rest to survive.",26,9,70,65.2,22.2,5.7,0,26.4,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:30,2,sleep,,2378,Energy is critically low; must rest to survive.,26,9,70,65.2,22.2,5.7,0,26.4,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:33,2,sleep,,2428,Energy is critically low; must rest to survive.,26,9,70,65.2,22.2,5.7,0,26.4,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:36,2,sleep,,2521,Energy is critically low; prioritize sleeping to restore health and energy.,26,9,70,65.2,22.2,5.7,0,26.4,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:39,2,sleep,,2381,Energy is critically low; must rest to survive.,26,9,70,65.2,22.2,5.7,0,26.4,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:42,2,sleep,,2376,Energy is critically low; prioritize resting to survive.,26,9,70,65.2,22.2,5.7,0,26.4,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:45,2,sleep,,2438,Energy is critically low; must prioritize rest to survive.,26,9,70,65.2,22.2,5.7,0,26.4,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:48,2,sleep,,2414,Energy is critically low; prioritize rest to survive.,26,9,70,65.2,22.2,5.7,0,26.4,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:51,2,sleep,,2433,"Energy is critically low, must prioritize rest to survive.",26,9,70,65.2,22.2,5.7,0,26.4,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:41:54,2,sleep,,2550,Energy is critically low; sleeping regenerates energy to prevent collapse.,26,9,70,65.2,22.2,5.7,0,26.4,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:00,2,sleep,,2527,Energy is critically low; prioritize sleeping to restore health and energy.,26,9,70,65.1,20.8,3.6,0,30,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:03,2,sleep,,2503,Energy is critical; sleeping regenerates it while ensuring survival.,26,9,70,65.1,20.8,3.6,0,30,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:06,2,sleep,,2461,Energy is critically low; sleep is needed to restore it.,26,9,70,65.1,20.8,3.6,0,30,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:09,2,sleep,,2557,Energy is critical; sleep regenerates it while avoiding hunger risk.,26,9,70,65.1,20.8,3.6,0,30,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:12,2,sleep,,2518,Energy is critical; sleeping regenerates it while avoiding hunger loss.,26,9,70,65.1,20.8,3.6,0,30,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:15,2,sleep,,2542,Energy is critically low; sleeping regenerates energy and prevents collapse.,26,9,70,65.1,20.8,3.6,0,30,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:18,2,sleep,,2473,Energy is critical; sleeping regenerates it while staying alive.,26,9,70,65.1,20.8,3.6,0,30,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:21,2,sleep,,2521,Energy is critically low; sleeping regenerates energy to prevent collapse.,26,9,70,64.9,19.4,1.5,0,33.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:24,2,sleep,,2572,Energy is critically low; sleeping regenerates energy and prevents collapse.,26,9,70,64.9,19.4,1.5,0,33.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:27,2,sleep,,2407,Energy is critically low; prioritize rest to avoid collapse.,26,9,70,64.9,19.4,1.5,0,33.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:33,2,sleep,,2387,Energy is critically low; must prioritize rest to survive.,26,9,70,64.9,19.4,1.5,0,33.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:36,2,sleep,,2491,Energy is critical; sleep regenerates it while staying safe.,26,9,70,64.9,19.4,1.5,0,33.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:39,2,sleep,,2472,Energy is critical; sleeping regenerates it while staying safe.,26,9,70,64.9,19.4,1.5,0,33.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:42,2,sleep,,2529,Energy is critical; sleeping regenerates it while keeping health safe.,26,9,60,64.8,18.0,0,0,37.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:45,2,sleep,,2539,Energy is critical for survival; must rest to recover before gathering berries.,26,9,60,64.8,18.0,0,0,37.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:48,2,sleep,,2477,"Energy is 0, must rest to survive and gather berries.",26,9,60,64.8,18.0,0,0,37.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:51,2,sleep,,2472,"Energy is 0, must rest to survive before gathering berries",26,9,60,64.8,18.0,0,0,37.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:54,2,sleep,,2542,"Energy is 0, need to rest to survive and gather berries",26,9,60,64.8,18.0,0,0,37.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:42:57,2,sleep,,2607,"Energy is 0, must rest to survive. Prioritize sleep over gathering.",26,9,60,64.8,18.0,0,0,37.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:43:00,2,sleep,,2438,"Energy is collapsed, must rest to survive and gather berries.",26,9,60,64.8,18.0,0,0,37.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:43:08,2,sleep,,2491,"Energy is low, need to rest to survive and gather berries.",26,9,60,64.7,16.6,14,0,40.8,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:43:26,2,sleep,,2442,Energy is critically low; prioritize resting to survive.,34,17,60,63.9,14.2,9.6,0,43.8,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:43:32,2,sleep,,2387,Low energy and health require immediate rest to survive.,34,17,60,63.9,14.2,9.6,0,43.8,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:43:41,2,sleep,,2528,"Energy is low, need to rest to survive and gather berries.",34,17,60,63.8,12.4,6.6,0,46.8,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:43:44,2,sleep,,2387,Energy is critically low; prioritize rest to survive.,34,17,60,63.8,12.4,6.6,0,46.8,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:43:47,2,sleep,,2459,Energy is critical for survival; must rest to avoid collapse.,34,17,60,63.8,12.4,6.6,0,46.8,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:43:50,2,sleep,,2530,Energy is critically low; sleeping regenerates energy and prevents collapse.,34,17,60,63.8,12.4,6.6,0,46.8,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:43:53,2,sleep,,2439,Energy is collapsed; must rest to survive before gathering berries.,34,17,60,63.8,12.4,6.6,0,46.8,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:43:56,2,sleep,,2393,Energy is critically low; prioritize rest to survive.,34,17,60,63.8,12.4,6.6,0,46.8,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:43:59,2,sleep,,2361,Energy is critically low; must sleep to survive.,34,17,60,63.8,12.4,6.6,0,46.8,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:44:13,2,sleep,,2703,"Energy is low, need to rest to survive and gather berries.",39,17,60,63.5,10.4,14.1,0,49.8,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:44:16,2,sleep,,2554,"Energy is low, need to rest to survive and gather berries",39,17,60,63.5,10.4,14.1,0,49.8,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:44:20,2,wander_s,,3099,Prioritize gathering berries to meet life goal and avoid starvation.,39,17,60,63.5,10.4,14.1,0,49.8,30,walk_to,wood|wood|wood|wood|wood,0/3
2026-04-26T21:44:28,2,pee_now,,2513,"Bladder is rising, must relieve before it becomes urgent",39,23,60,63.1,8.3,10.5,0,52.8,30,walk_to,wood|wood|wood|wood|wood,0/3
2026-04-26T21:44:31,2,sleep,,2606,"Energy is low, must rest to survive. Prioritize sleep over exploration.",39.03,23.05,60,63.1,8.3,10.3,0,0,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:44:34,2,sleep,,2535,Health is critical; prioritize rest to recover energy and health.,39.03,23.05,60,63.1,8.3,10.3,0,0,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:44:51,2,sleep,,2775,Energy is critical; sleeping regenerates it while avoiding further depletion.,33,17,60,62.5,6.1,6.3,0,3,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:44:55,2,wander_se,,2731,Prioritize gathering berries to prevent death from hunger and low energy,33,17,60,62.5,6.1,6.3,0,3,30,walk_to,wood|wood|wood|wood|wood,0/3
2026-04-26T21:45:03,2,sleep,,2677,Energy is critically low; prioritize rest to survive.,39,23,60,61.9,3.8,2.3,0,6,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:45:06,2,sleep,,2457,Energy is critical; sleep to restore it before exploring.,39,23,60,61.9,3.8,2.3,0,6,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:45:12,2,sleep,,2395,Energy is critical; sleep to restore it before exploring.,39,23,60,61.9,3.8,2.3,0,6,30,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:45:21,2,sleep,,2599,Energy is critical; sleeping regenerates it while avoiding further depletion.,39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:45:23,2,sleep,,2497,"Energy is 0, must rest to survive before gathering berries",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:45:27,2,sleep,,2594,"Energy is 0, must rest to survive before gathering berries",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:45:41,2,sleep,,2173,"Energy is 0, must rest to survive before gathering berries",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:45:44,2,sleep,,2136,"Energy is 0, must rest to survive before gathering berries",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:45:50,2,sleep,,2139,"Energy is 0, must rest to survive before gathering berries",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:45:53,2,sleep,,2250,"Energy is 0, must rest to survive and prepare for gathering berries",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:45:56,2,sleep,,2131,Energy is collapsed; prioritize rest to recover before gathering berries.,39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:45:59,2,sleep,,2141,"Energy is collapsed, must rest to regain strength for berry gathering",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:02,2,sleep,,2130,"Energy is 0, must rest to survive before gathering berries",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:05,2,sleep,,2128,"Energy is collapsed, must rest to regain strength for gathering berries",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:08,2,sleep,,2129,"Energy is 0, must rest to survive before gathering berries",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:11,2,sleep,,2175,"Energy is 0, must rest to survive before gathering berries",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:14,2,sleep,,2215,"Energy is 0, must rest to regain strength for berry gathering",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:17,2,sleep,,2193,"Energy is collapsed, must rest to survive and prepare for gathering berries.",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:23,2,sleep,,2210,"Energy is 0, must rest to survive before gathering berries",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:26,2,sleep,,2200,"Energy is 0, must rest to survive before gathering berries",39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:29,2,sleep,,2226,Energy is collapsed; must rest to survive before gathering berries.,39,23,50,61.8,2.4,0,0,9,24,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:32,2,sleep,,2354,"Energy is low, need to rest to meet subgoal energy level 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:35,2,sleep,,2353,"Energy is low, need to rest to meet subgoal energy level 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:38,2,sleep,,2286,"Energy is low, need to rest to meet subgoal energy 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:41,2,sleep,,2345,"Energy is low, need to rest to meet subgoal energy level 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:44,2,sleep,,2257,Energy is critically low; rest is needed to proceed with gathering berries.,39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:47,2,sleep,,2359,Energy is critically low; prioritize rest to meet subgoal energy 80,39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:50,2,sleep,,2382,"Energy is low, need to rest to meet subgoal energy level 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:56,2,sleep,,2393,"Energy is low, need to rest to meet subgoal energy level 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:46:59,2,sleep,,2341,"Energy is low, need to rest to meet subgoal energy 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:02,2,sleep,,2390,"Energy is low, must rest to meet subgoal energy level 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:05,2,sleep,,2421,"Energy is low, need to rest to meet subgoal energy level 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:08,2,sleep,,2396,"Energy is low, need to rest to meet subgoal energy level 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:11,2,sleep,,2205,Energy is critically low; rest is needed to survive.,39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:14,2,sleep,,2430,"Energy is low, need to rest to meet subgoal energy level 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:17,2,sleep,,2333,"Energy is low, must rest to meet subgoal energy 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:20,2,sleep,,2428,"Energy is low, need to rest to meet subgoal energy level 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:23,2,sleep,,2377,"Energy is low, must rest to meet subgoal energy level 80",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:29,2,sleep,,2482,"Energy is low, but health is critical; prioritize rest to recover health and energy.",39,23,50,61.7,1.0,14,0,12.6,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:31,2,sleep,,2399,Energy is critically low; must rest to survive and prepare for berry gathering.,39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:34,2,sleep,,2427,"Energy is low, need to rest to meet subgoal energy 80",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:37,2,sleep,,2441,"Energy is low, need to rest to meet subgoal energy 80",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:40,2,sleep,,2428,"Energy is low, must rest to meet subgoal energy 80",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:44,2,sleep,,2484,"Energy is low, need to rest to meet subgoal energy level 80",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:47,2,sleep,,2478,"Energy is low, need to rest to meet subgoal energy 80",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:50,2,sleep,,2486,"Energy is low, must rest to meet subgoal energy level 80",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:53,2,sleep,,2522,"Energy is low, need to rest to meet subgoal energy level 80",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:47:56,2,sleep,,2578,"Energy is low, need to rest to meet subgoal energy level 80",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:48:01,2,sleep,,2599,"Energy is low, must rest to meet subgoal energy level 80",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:48:04,2,sleep,,2527,Energy is low; prioritize resting to meet subgoal energy level 80,39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:48:07,2,sleep,,2552,Energy is low; need to rest to meet subgoal energy level 80,39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:48:10,2,sleep,,2555,"Energy is low, must rest to meet subgoal energy level 80",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:48:13,2,sleep,,2434,"Prioritize rest to boost energy for berry gathering, critical for survival.",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:48:16,2,sleep,,2598,"Energy is low, must rest to meet subgoal energy level 80",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:48:19,2,sleep,,2575,"Energy is low, must rest to meet subgoal energy level 80",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
2026-04-26T21:48:22,2,sleep,,2604,"Energy is low, need to rest to meet subgoal energy level 80",39,23,30,61.5,0,11.9,0,16.2,22,sleep,wood|wood|wood|wood|wood,0/3
